Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
URY,Uruguay,2019,5.369358881252208,5.369358881252208,19.0,SA
URY,Uruguay,2021,5.009396517993305,5.009396517993305,33.0,SA
URY,Uruguay,2024,4.563281951098735,4.563281951098735,53.0,SA
USA,United States,2019,5.199783520284959,5.199783520284959,27.0,NA
USA,United States,2021,4.974899037632327,4.974899037632327,36.0,NA
USA,United States,2024,4.93926818766274,4.93926818766274,33.0,NA
UZB,Uzbekistan,2019,1.5436771333333337,1.5436771333333337,119.0,AS
UZB,Uzbekistan,2021,3.1391701586960568,3.1391701586960568,110.0,AS
UZB,Uzbekistan,2024,3.2984597345319244,3.2984597345319244,105.0,AS
VEN,"Venezuela, RB",2019,4.37555542729852,4.37555542729852,81.0,SA
VEN,"Venezuela, RB",2021,4.189376383207642,4.189376383207642,84.0,SA
VEN,"Venezuela, RB",2024,4.082895486437344,4.082895486437344,83.0,SA
VNM,Viet Nam,2019,4.024715996768991,4.024715996768991,91.0,AS
VNM,Viet Nam,2021,3.877749915093099,3.877749915093099,94.0,AS
VNM,Viet Nam,2024,3.633814621653309,3.633814621653309,98.0,AS
ZAF,South Africa,2019,4.342539256343014,4.342539256343014,82.0,AF
ZAF,South Africa,2021,4.498740421965265,4.498740421965265,67.0,AF
ZAF,South Africa,2024,4.379738644157926,4.379738644157926,67.0,AF
ZMB,Zambia,2019,3.877414182164264,3.877414182164264,97.0,AF
ZMB,Zambia,2021,4.096872480166451,4.096872480166451,86.0,AF
ZMB,Zambia,2024,3.943148919245184,3.943148919245184,87.0,AF
ZWE,Zimbabwe,2019,4.201410204808513,4.201410204808513,89.0,AF
ZWE,Zimbabwe,2021,3.334551183338604,3.334551183338604,107.0,AF
ZWE,Zimbabwe,2024,2.7837245871957577,2.7837245871957577,110.0,AF
