FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,CMR,Cameroon,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.65079355239868,3.65079355239868,4.02618196491228
A,Annual,CMR,Cameroon,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.65079355239868,3.65079355239868,4.02618196491228
A,Annual,COL,Colombia,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,89.0,89.0,61.0
A,Annual,COL,Colombia,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.05263161659241,3.05263161659241,3.69439663414634
A,Annual,COL,Colombia,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.05263161659241,3.05263161659241,3.69439663414634
A,Annual,CRI,Costa Rica,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,28.0,28.0,30.0
A,Annual,CRI,Costa Rica,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.25,4.25,4.34968584507042
A,Annual,CRI,Costa Rica,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.25,4.25,4.34968584507042
A,Annual,CYP,Cyprus,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,38.0,38.0,47.0
A,Annual,CYP,Cyprus,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.02631568908691,4.02631568908691,4.02145711904762
A,Annual,CYP,Cyprus,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.02631568908691,4.02631568908691,4.02145711904762
A,Annual,CZE,Czechia,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,63.0,63.0,106.0
A,Annual,CZE,Czechia,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.39090919494629,3.39090919494629,2.75248611111111
