Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
THA,Thailand,2021,4.342035017257865,4.342035017257865,15.0,AS
THA,Thailand,2024,4.174699102932552,4.174699102932552,20.0,AS
TJK,Tajikistan,2019,1.0843134782090464,1.0843134782090464,115.0,AS
TJK,Tajikistan,2021,1.0873313394198092,1.0873313394198092,115.0,AS
TJK,Tajikistan,2024,1.1375713593809054,1.1375713593809054,113.0,AS
TTO,Trinidad and Tobago,2019,1.1535455112265476,1.1535455112265476,110.0,SA
TTO,Trinidad and Tobago,2021,1.2735309973999631,1.2735309973999631,102.0,SA
TTO,Trinidad and Tobago,2024,1.2858765494142856,1.2858765494142856,101.0,SA
TUN,Tunisia,2019,2.640309858503526,2.640309858503526,49.0,AF
TUN,Tunisia,2021,2.5869546163327346,2.5869546163327346,49.0,AF
TUN,Tunisia,2024,2.6408679688841348,2.6408679688841348,44.0,AF
TUR,Turkiye,2019,3.848899221942663,3.848899221942663,23.0,AS
TUR,Turkiye,2021,3.849204671212254,3.849204671212254,23.0,AS
TUR,Turkiye,2024,4.22607327654376,4.22607327654376,16.0,AS
TZA,Tanzania,2019,1.5561757686213005,1.5561757686213005,80.0,AF
TZA,Tanzania,2021,1.55501409446087,1.55501409446087,77.0,AF
TZA,Tanzania,2024,1.5586291097984395,1.5586291097984395,78.0,AF
URY,Uruguay,2019,1.632015397369726,1.632015397369726,76.0,SA
URY,Uruguay,2021,1.6387832297886389,1.6387832297886389,72.0,SA
URY,Uruguay,2024,2.107953776971751,2.107953776971751,59.0,SA
USA,United States,2019,6.410591254386284,6.410591254386284,2.0,NA
USA,United States,2021,6.6228403599152825,6.6228403599152825,1.0,NA
USA,United States,2024,6.628163377302655,6.628163377302655,1.0,NA
UZB,Uzbekistan,2019,1.3131775878162364,1.3131775878162364,97.0,AS
UZB,Uzbekistan,2021,1.319733690300673,1.319733690300673,96.0,AS
UZB,Uzbekistan,2024,1.428869147159368,1.428869147159368,89.0,AS
VEN,"Venezuela, RB",2019,2.3044331200193424,2.3044331200193424,54.0,SA
VEN,"Venezuela, RB",2021,2.271744367621173,2.271744367621173,57.0,SA
VEN,"Venezuela, RB",2024,2.047724344310376,2.047724344310376,61.0,SA
VNM,Viet Nam,2019,3.245676105792466,3.245676105792466,38.0,AS
VNM,Viet Nam,2021,3.1864496975390098,3.1864496975390098,37.0,AS
VNM,Viet Nam,2024,3.086427383591758,3.086427383591758,38.0,AS
ZAF,South Africa,2019,3.832825792586711,3.832825792586711,24.0,AF
ZAF,South Africa,2021,4.054679550483642,4.054679550483642,20.0,AF
ZAF,South Africa,2024,4.190030491763814,4.190030491763814,18.0,AF
ZMB,Zambia,2019,1.3299492816910572,1.3299492816910572,96.0,AF
ZMB,Zambia,2021,1.2743134845641118,1.2743134845641118,101.0,AF
ZMB,Zambia,2024,1.2923353136750115,1.2923353136750115,100.0,AF
ZWE,Zimbabwe,2019,1.5145915021101009,1.5145915021101009,84.0,AF
ZWE,Zimbabwe,2021,1.4404513951681983,1.4404513951681983,86.0,AF
ZWE,Zimbabwe,2024,1.4492020577172628,1.4492020577172628,86.0,AF
