Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
UZB,Uzbekistan,2024,1.852751575466462,1.852751575466462,58.0,AS
VEN,"Venezuela, RB",2019,1.8346136406875264,1.8346136406875264,51.0,SA
VEN,"Venezuela, RB",2021,1.8949862541210147,1.8949862541210147,54.0,SA
VEN,"Venezuela, RB",2024,1.9674193257934744,1.9674193257934744,54.0,SA
VNM,Viet Nam,2019,2.553892083340258,2.553892083340258,25.0,AS
VNM,Viet Nam,2021,2.7274797849565093,2.7274797849565093,25.0,AS
VNM,Viet Nam,2024,2.802894512545903,2.802894512545903,28.0,AS
ZAF,South Africa,2019,2.5218837742829,2.5218837742829,27.0,AF
ZAF,South Africa,2021,2.677056579349089,2.677056579349089,26.0,AF
ZAF,South Africa,2024,2.671839792656073,2.671839792656073,30.0,AF
ZMB,Zambia,2019,1.2736169222541212,1.2736169222541212,100.0,AF
ZMB,Zambia,2021,1.3252055731874175,1.3252055731874175,97.0,AF
ZMB,Zambia,2024,1.3678221674126267,1.3678221674126267,98.0,AF
ZWE,Zimbabwe,2019,1.3009508773276686,1.3009508773276686,95.0,AF
ZWE,Zimbabwe,2021,1.346869053531409,1.346869053531409,96.0,AF
ZWE,Zimbabwe,2024,1.3439067406289646,1.3439067406289646,100.0,AF
